osm_id,nazov,nazov_norm,okres,kraj,typ,lon,lat
26036508,Trebichava,trebichava,Bánovce nad Bebravou,Trenčiansky,hamlet,18.3,48.816667
26036509,Hajnáčka,hajnacka,Rimavská Sobota,Banskobystrický,village,19.952726,48.21633
26036510,Bracovce,bracovce,Michalovce,Košický,village,21.833333,48.633333
26036511,Úbrež,ubrez,Sobrance,Košický,village,22.133333,48.783333
26036512,Belá,bela,Žilina,Žilinský,village,18.943661,49.236895
26036513,Rumince,rumince,Rimavská Sobota,Banskobystrický,village,20.286923,48.370879
26036514,Jasenica,jasenica,Námestovo,Žilinský,village,19.433333,49.383333
26036515,Malá Čierna,mala cierna,Žilina,Žilinský,village,18.598608,49.103499
26036516,Vlčany,vlcany,Šaľa,Nitriansky,village,17.952651,48.037764
26036517,Lišov,lisov,Krupina,Banskobystrický,village,18.866667,48.233333
26036518,Sabinov,sabinov,Sabinov,Prešovský,town,21.100545,49.102044
26036519,Suchá Dolina,sucha dolina,Prešov,Prešovský,hamlet,21.143579,48.916879
26036520,Lesné,lesne,Michalovce,Košický,village,21.816667,48.8
26036522,Dubnica nad Váhom,dubnica nad vahom,Ilava,Trenčiansky,town,18.167022,48.957172
26036523,Vlková,vlkova,Kežmarok,Prešovský,village,20.433333,49.083333
26036524,Suchá nad Parnou,sucha nad parnou,Trnava,Trnavský,village,17.48995,48.412366
26036525,Vígľaš,viglas,Detva,Banskobystrický,village,19.292627,48.55541
26036526,Podhradie,podhradie,Martin,Žilinský,village,19.05,49.083333
26036527,Háj,haj,Košice - okolie,Košický,village,20.85672,48.62832
26036528,Stráža,straza,Žilina,Žilinský,village,18.916667,49.233333
26036529,Hrochoť,hrochot,Banská Bystrica,Banskobystrický,village,19.312134,48.655259
26036530,Mlynárovce,mlynarovce,Svidník,Prešovský,village,21.531902,49.25
26036531,Veľká Lodina,velka lodina,Košice - okolie,Košický,village,21.156293,48.859586
26036532,Snina,snina,Snina,Prešovský,town,22.155625,48.990062
26036533,Ducové,ducove,Piešťany,Trnavský,village,17.86779,48.628839
26036534,Brutovce,brutovce,Levoča,Prešovský,village,20.783333,49.083333
26036535,Vydrná,vydrna,Púchov,Trenčiansky,village,18.25,49.216667
26036536,Sikenička,sikenicka,Nové Zámky,Nitriansky,village,18.683333,47.933333
26036537,Nededza,nededza,Žilina,Žilinský,village,18.833333,49.216667
26036539,Veľké Orvište,velke orviste,Piešťany,Trnavský,village,17.8,48.616667
26036540,Nová Sedlica,nova sedlica,Snina,Prešovský,village,22.514419,49.046534
26036541,Žehra,zehra,Spišská Nová Ves,Košický,village,20.8,48.983333
26036542,Farná,farna,Levice,Nitriansky,village,18.513271,48.004013
26036543,Malé Hoste,male hoste,Bánovce nad Bebravou,Trenčiansky,village,18.135135,48.70287
26036544,Brieštie,briestie,Turčianske Teplice,Žilinský,hamlet,18.733333,48.916667
26036545,Koprivnica,koprivnica,Bardejov,Prešovský,village,21.4,49.166667
26036546,Poša,posa,Vranov nad Topľou,Prešovský,village,21.757026,48.838802
26036547,Žalobín,zalobin,Vranov nad Topľou,Prešovský,village,21.728044,48.969805
26036548,Petrova Ves,petrova ves,Skalica,Trnavský,village,17.166667,48.716667
26036549,Myslina,myslina,Humenné,Prešovský,village,21.85,48.95
26036550,Rapovce,rapovce,Lučenec,Banskobystrický,village,19.680832,48.273689
26036551,Kamenný Most,kamenny most,Nové Zámky,Nitriansky,village,18.666667,47.85
26036552,Kraľovany,kralovany,Dolný Kubín,Žilinský,village,19.133333,49.15
26036553,Beňadovo,benadovo,Námestovo,Žilinský,village,19.35,49.433333
26036554,Dolné Srnie,dolne srnie,Nové Mesto nad Váhom,Trenčiansky,village,17.819541,48.80029
26036555,Hôrka nad Váhom,horka nad vahom,Nové Mesto nad Váhom,Trenčiansky,village,17.883333,48.716667
26036556,Ruskovce,ruskovce,Sobrance,Košický,village,22.166667,48.783333
26036557,Dlhé nad Cirochou,dlhe nad cirochou,Snina,Prešovský,village,22.062911,48.96191
26036558,Trenčianske Jastrabie,trencianske jastrabie,Trenčín,Trenčiansky,village,18.115452,48.800097
26036559,Stupné,stupne,Považská Bystrica,Trenčiansky,village,18.433333,49.2
26036560,Prenčov,prencov,Banská Štiavnica,Banskobystrický,village,18.922947,48.362938
26036561,Dlhá nad Oravou,dlha nad oravou,Dolný Kubín,Žilinský,village,19.448228,49.266611
26036562,Hrušov,hrusov,Rožňava,Košický,village,20.633333,48.583333
26036563,Dolné Naštice,dolne nastice,Bánovce nad Bebravou,Trenčiansky,village,18.249854,48.692966
26036564,Palín,palin,Michalovce,Košický,village,21.983333,48.666667
26036565,Drienovská Nová Ves,drienovska nova ves,Prešov,Prešovský,village,21.25,48.9
26036566,Toporec,toporec,Kežmarok,Prešovský,village,20.5,49.266667
26036568,Lieskovany,lieskovany,Spišská Nová Ves,Košický,village,20.604061,48.927617
26036569,Horný Tisovník,horny tisovnik,Detva,Banskobystrický,village,19.362123,48.416609
26036570,Muránska Huta,muranska huta,Revúca,Banskobystrický,hamlet,20.110462,48.778807
26036571,Bžany,bzany,Stropkov,Prešovský,hamlet,21.65,49.1
26036572,Trstice,trstice,Galanta,Trnavský,village,17.804559,48.015847
26036573,Štefanová,stefanova,Pezinok,Bratislavský,village,17.398454,48.384317
26036574,Dunajov,dunajov,Čadca,Žilinský,village,18.816667,49.366667
26036575,Krížová Ves,krizova ves,Kežmarok,Prešovský,village,20.483333,49.183333
26036576,Žirany,zirany,Nitra,Nitriansky,village,18.183333,48.383333
26036578,Seňa,sena,Košice - okolie,Košický,village,21.257072,48.56129
26036579,Veľké Borové,velke borove,Liptovský Mikuláš,Žilinský,hamlet,19.52026,49.197265
26036580,Čalovec,calovec,Komárno,Nitriansky,village,17.989557,47.812935
26036581,Bílkove Humence,bilkove humence,Senica,Trnavský,village,17.236492,48.585429
26036582,Jovice,jovice,Rožňava,Košický,village,20.551755,48.633004
26036583,Kajal,kajal,Galanta,Trnavský,village,17.786339,48.185538
26036584,Ratkovská Suchá,ratkovska sucha,Rimavská Sobota,Banskobystrický,hamlet,20.066667,48.583333
26036585,Kožuchov,kozuchov,Trebišov,Košický,village,21.72459,48.566667
26036586,Malá Lehota,mala lehota,Žarnovica,Banskobystrický,village,18.569239,48.485915
26036587,Hankovce,hankovce,Bardejov,Prešovský,village,21.416667,49.2
26036589,Malý Slavkov,maly slavkov,Kežmarok,Prešovský,village,20.388096,49.137202
26036590,Trnava pri Laborci,trnava pri laborci,Michalovce,Košický,village,21.933333,48.816667
26036591,Výčapy - Opatovce,vycapy opatovce,Nitra,Nitriansky,village,18.083438,48.411548
26036593,Vyšný Hrabovec,vysny hrabovec,Stropkov,Prešovský,village,21.687208,49.085002
26036594,Runina,runina,Snina,Prešovský,hamlet,22.416667,49.066667
26036595,Bidovce,bidovce,Košice - okolie,Košický,village,21.438318,48.736152
26036596,Veľký Slivník,velky slivnik,Prešov,Prešovský,village,21.283333,49.116667
26036597,Sokolce,sokolce,Komárno,Nitriansky,village,17.829241,47.852668
26036598,Neporadza,neporadza,Rimavská Sobota,Banskobystrický,village,20.401101,48.366667
26036599,Lentvora,lentvora,Lučenec,Banskobystrický,hamlet,19.451299,48.372791
26036600,Lutiše,lutise,Žilina,Žilinský,village,18.9556,49.293755
26036601,Kľak,klak,Žarnovica,Banskobystrický,village,18.643817,48.58262
26036602,Rimavská Baňa,rimavska bana,Rimavská Sobota,Banskobystrický,village,19.941576,48.511071
26036603,Veľopolie,velopolie,Humenné,Prešovský,village,21.954743,48.992992
26036604,Staré,stare,Michalovce,Košický,village,21.87589,48.860317
26036605,Lipovec,lipovec,Martin,Žilinský,village,18.950775,49.074032
26036606,Slaská,slaska,Žiar nad Hronom,Banskobystrický,village,18.836398,48.659408
26036607,Kravany nad Dunajom,kravany nad dunajom,Komárno,Nitriansky,village,18.484527,47.76925
26036608,Paština Závada,pastina zavada,Žilina,Žilinský,village,18.633333,49.216667
26036609,Oľšavka,olsavka,Spišská Nová Ves,Košický,village,20.833333,48.966667
26036610,Gemerská Panica,gemerska panica,Rožňava,Košický,village,20.349571,48.471862
26036611,Hertník,hertnik,Bardejov,Prešovský,village,21.25,49.216667
26036612,Slavoška,slavoska,Rožňava,Košický,hamlet,20.35,48.733333
26036613,Kravany,kravany,Poprad,Prešovský,village,20.202961,48.99766
26036614,Zubák,zubak,Púchov,Trenčiansky,village,18.216667,49.15
26036615,Malužiná,maluzina,Liptovský Mikuláš,Žilinský,village,19.763678,48.982891
26036616,Domadice,domadice,Levice,Nitriansky,village,18.780334,48.178835
26036617,Rimavská Sobota,rimavska sobota,Rimavská Sobota,Banskobystrický,town,20.016302,48.383832
26036618,Mudroňovo,mudronovo,Komárno,Nitriansky,hamlet,18.318642,47.832935
26036619,Kečovo,kecovo,Rožňava,Košický,village,20.483333,48.5
26036620,Palárikovo,palarikovo,Nové Zámky,Nitriansky,village,18.069378,48.04401
26036621,Starý Tekov,stary tekov,Levice,Nitriansky,village,18.531848,48.245767
26036622,Ihráč,ihrac,Žiar nad Hronom,Banskobystrický,village,18.951717,48.655063
26036623,Branč,branc,Nitra,Nitriansky,village,18.15,48.216667
26036624,Moča,moca,Komárno,Nitriansky,village,18.405095,47.760018
26036625,Cífer,cifer,Trnava,Trnavský,village,17.490022,48.315284
26036626,Klížska Nemá,klizska nema,Komárno,Nitriansky,village,17.819087,47.751376
26036627,Vyšný Tvarožec,vysny tvarozec,Bardejov,Prešovský,hamlet,21.2,49.383333
26036628,Jazernica,jazernica,Turčianske Teplice,Žilinský,village,18.833333,48.933333
26036629,Gortva,gortva,Rimavská Sobota,Banskobystrický,village,20.024665,48.29482
26036630,Ďurďošík,durdosik,Košice - okolie,Košický,village,21.414939,48.740201
26036631,Pohorelá,pohorela,Brezno,Banskobystrický,village,20.01007,48.854596
26036632,Lackovce,lackovce,Humenné,Prešovský,village,21.957116,48.938237
26036633,Muránska Dlhá Lúka,muranska dlha luka,Revúca,Banskobystrický,village,20.081168,48.717685
26036634,Nižná Pisaná,nizna pisana,Svidník,Prešovský,hamlet,21.6,49.383333
26036635,Letničie,letnicie,Skalica,Trnavský,village,17.183333,48.716667
26036636,Rovensko,rovensko,Senica,Trnavský,village,17.378824,48.717308
26036637,Pôtor,potor,Veľký Krtíš,Banskobystrický,village,19.420084,48.233973
26036638,Valaská,valaska,Brezno,Banskobystrický,village,19.571956,48.810489
26036639,Svätý Peter,svaty peter,Komárno,Nitriansky,village,18.262893,47.846468
26036640,Stráňany,stranany,Stará Ľubovňa,Prešovský,hamlet,20.533333,49.366667
26036641,Predmier,predmier,Bytča,Žilinský,village,18.533333,49.2
26036642,Lažany,lazany,Prešov,Prešovský,hamlet,21.1,49.033333
26036643,Hrabovčík,hrabovcik,Svidník,Prešovský,village,21.557544,49.28065
26036644,Pavlová,pavlova,Nové Zámky,Nitriansky,village,18.666667,47.9
26036645,Ratkovské Bystré,ratkovske bystre,Revúca,Banskobystrický,village,20.05,48.65
26036646,Bodiná,bodina,Považská Bystrica,Trenčiansky,village,18.557058,49.106735
26036647,Ohradzany,ohradzany,Humenné,Prešovský,village,21.85,49
26036648,Nitra,nitra,Nitra,Nitriansky,city,18.09061,48.31257
26036649,Podtureň,podturen,Liptovský Mikuláš,Žilinský,village,19.692702,49.053592
26036650,Višňov,visnov,Trebišov,Košický,village,21.666667,48.75
26036651,Slopná,slopna,Považská Bystrica,Trenčiansky,village,18.4,49.05
26036652,Krpeľany,krpelany,Martin,Žilinský,village,19.080525,49.123576
26036653,Skrabské,skrabske,Vranov nad Topľou,Prešovský,village,21.583333,49.016667
26036654,Stretava,stretava,Michalovce,Košický,village,22,48.633333
26036655,Dolná Lehota,dolna lehota,Brezno,Banskobystrický,village,19.508521,48.837376
26036656,Lomná,lomna,Námestovo,Žilinský,village,19.316667,49.366667
26036657,Veľkrop,velkrop,Stropkov,Prešovský,village,21.75,49.233333
26036658,Mojš,mojs,Žilina,Žilinský,village,18.821196,49.200755
26036660,Hrubý Šúr,hruby sur,Senec,Bratislavský,village,17.421997,48.164852
26036661,Moravský Svätý Ján,moravsky svaty jan,Senica,Trnavský,village,17.003432,48.590909
26036662,Kamienka,kamienka,Stará Ľubovňa,Prešovský,village,20.616667,49.333333
26036663,Gbelce,gbelce,Nové Zámky,Nitriansky,village,18.510033,47.849932
26036664,Dukovce,dukovce,Svidník,Prešovský,village,21.416667,49.116667
26036665,Martinová,martinova,Rimavská Sobota,Banskobystrický,hamlet,20.171364,48.298212
26036666,Jasenov,jasenov,Humenné,Prešovský,village,21.902781,48.906879
26036667,Rakovo,rakovo,Martin,Žilinský,village,18.883333,48.983333
26036668,Selec,selec,Trenčín,Trenčiansky,village,17.983333,48.783333
26036669,Zádiel,zadiel,Košice - okolie,Košický,hamlet,20.833333,48.616667
26036670,Zeleneč,zelenec,Trnava,Trnavský,village,17.594315,48.332228
26036671,Kysucký Lieskovec,kysucky lieskovec,Kysucké Nové Mesto,Žilinský,village,18.816667,49.333333
26036672,Horňa,horna,Sobrance,Košický,village,22.2,48.766667
26036673,Krajná Poľana,krajna polana,Svidník,Prešovský,village,21.683333,49.366667
26036674,Nová Vieska,nova vieska,Nové Zámky,Nitriansky,village,18.461012,47.869087
26036675,Horná Mičiná,horna micina,Banská Bystrica,Banskobystrický,village,19.214015,48.698753
26036676,Kostolné Kračany,kostolne kracany,Dunajská Streda,Trnavský,village,17.573535,47.972822
26036677,Píla,pila,Spišská Nová Ves,Košický,hamlet,20.350003,48.949996
26036678,Spišská Stará Ves,spisska stara ves,Kežmarok,Prešovský,village,20.366667,49.383333
26036679,Kolíňany,kolinany,Nitra,Nitriansky,village,18.196776,48.361707
26036680,Makovce,makovce,Stropkov,Prešovský,hamlet,21.75,49.266667
26036681,Tachty,tachty,Rimavská Sobota,Banskobystrický,village,19.941531,48.154515
26036682,Horné Vestenice,horne vestenice,Prievidza,Trenčiansky,village,18.429737,48.711183
26036683,Vlčkovce,vlckovce,Trnava,Trnavský,village,17.649537,48.313145
26036684,Važec,vazec,Liptovský Mikuláš,Žilinský,village,19.979893,49.061567
26036685,Tureň,turen,Senec,Bratislavský,village,17.389838,48.190285
26036686,Ďačov,dacov,Sabinov,Prešovský,village,20.933333,49.15
26036687,Chmiňany,chminany,Prešov,Prešovský,village,21.070125,49.003203
26036689,Čaňa,cana,Košice - okolie,Košický,village,21.325644,48.60973
26036690,Rešica,resica,Košice - okolie,Košický,village,21.042402,48.542255
26036691,Kunova Teplica,kunova teplica,Rožňava,Košický,village,20.381268,48.611214
26036692,Vyšná Voľa,vysna vola,Bardejov,Prešovský,village,21.366667,49.25
26036693,Cerovo,cerovo,Krupina,Banskobystrický,village,19.158861,48.256001
26036694,Horné Dubové,horne dubove,Trnava,Trnavský,village,17.564488,48.516546
26036695,Breznica,breznica,Stropkov,Prešovský,village,21.663414,49.160927
26036696,Medzibrod,medzibrod,Banská Bystrica,Banskobystrický,village,19.357108,48.793399
26036697,Pavlovce,pavlovce,Rimavská Sobota,Banskobystrický,village,20.081476,48.326338
26036698,Dubová,dubova,Svidník,Prešovský,village,21.433333,49.366667
26036699,Čechy,cechy,Nové Zámky,Nitriansky,village,18.383333,48.033333
26036700,Banka,banka,Piešťany,Trnavský,village,17.850111,48.5833
26036701,Bojnice,bojnice,Prievidza,Trenčiansky,village,18.581862,48.78
26036702,Tajná,tajna,Nitra,Nitriansky,village,18.360231,48.26689
26036703,Falkušovce,falkusovce,Michalovce,Košický,village,21.85,48.616667
26036704,Ľuboriečka,luboriecka,Veľký Krtíš,Banskobystrický,hamlet,19.526678,48.261437
26036705,Sádočné,sadocne,Považská Bystrica,Trenčiansky,hamlet,18.55,49.016667
26036706,Čerenčany,cerencany,Rimavská Sobota,Banskobystrický,village,19.985992,48.410017
26036707,Lovinobaňa,lovinobana,Lučenec,Banskobystrický,village,19.588519,48.438677
26036708,Šimonovce,simonovce,Rimavská Sobota,Banskobystrický,village,20.112205,48.272799
26036709,Čičmany,cicmany,Žilina,Žilinský,village,18.516269,48.954654
26036710,Janík,janik,Košice - okolie,Košický,village,20.96839,48.555214
26036711,Lúky,luky,Žilina,Žilinský,village,18.683333,49.283333
26036712,Koromľa,koromla,Sobrance,Košický,village,22.3,48.716667
26036713,Petrovce,petrovce,Sobrance,Košický,village,22.318684,48.70609
26036715,Batizovce,batizovce,Poprad,Prešovský,village,20.184303,49.073467
26036716,Veľká Lehota,velka lehota,Žarnovica,Banskobystrický,village,18.561526,48.454651
26036717,Žiar,ziar,Liptovský Mikuláš,Žilinský,village,19.659002,49.128747
26036718,Nolčovo,nolcovo,Martin,Žilinský,village,19.078405,49.108334
26036719,Jalšové,jalsove,Hlohovec,Trnavský,village,17.828914,48.507362
26036720,Kunešov,kunesov,Žiar nad Hronom,Banskobystrický,village,18.866667,48.733333
26036721,Spišský Štiavnik,spissky stiavnik,Poprad,Prešovský,village,20.359943,48.995289
26036722,Uhorská Ves,uhorska ves,Liptovský Mikuláš,Žilinský,village,19.68276,49.059301
26036723,Vieska nad Žitavou,vieska nad zitavou,Zlaté Moravce,Nitriansky,village,18.366667,48.316667
26036724,Borová,borova,Trnava,Trnavský,village,17.44473,48.386687
26036725,Turčok,turcok,Revúca,Banskobystrický,village,20.15,48.633333
26036726,Hnojné,hnojne,Michalovce,Košický,village,22.066667,48.783333
26036727,Opatovce,opatovce,Trenčín,Trenčiansky,village,17.977876,48.865235
26036728,Kalná Roztoka,kalna roztoka,Snina,Prešovský,village,22.314772,48.971601
26036729,Smolenice,smolenice,Trnava,Trnavský,village,17.433153,48.50697
26036730,Vtáčkovce,vtackovce,Košice - okolie,Košický,village,21.382662,48.842274
26036731,Tekovské Lužany,tekovske luzany,Levice,Nitriansky,village,18.544241,48.097445
26036734,Fulianka,fulianka,Prešov,Prešovský,village,21.333333,49.066667
26036735,Kráľov Brod,kralov brod,Galanta,Trnavský,village,17.830464,48.058997
26036736,Rokytovce,rokytovce,Medzilaborce,Prešovský,hamlet,21.878238,49.264726
26036737,Hažlín,hazlin,Bardejov,Prešovský,village,21.433333,49.3
26036738,Mengusovce,mengusovce,Poprad,Prešovský,village,20.143096,49.073819
26036739,Stuľany,stulany,Bardejov,Prešovský,village,21.4,49.15
26036740,Kurima,kurima,Bardejov,Prešovský,village,21.45,49.233333
26036741,Látky,latky,Detva,Banskobystrický,village,19.632907,48.580514
26036742,Ondrejovce,ondrejovce,Levice,Nitriansky,village,18.518794,48.137625
26036743,Liptovská Osada,liptovska osada,Ružomberok,Žilinský,village,19.26156,48.951701
26036744,Námestovo,namestovo,Námestovo,Žilinský,town,19.480783,49.409512
26036745,Pusté Čemerné,puste cemerne,Michalovce,Košický,village,21.816667,48.85
26036746,Topoľnica,topolnica,Galanta,Trnavský,village,17.794823,48.171078
26036747,Otrhánky,otrhanky,Bánovce nad Bebravou,Trenčiansky,village,18.206999,48.693814
26036748,Lúčka,lucka,Sabinov,Prešovský,hamlet,20.983333,49.183333
26036750,Turík,turik,Ružomberok,Žilinský,village,19.383806,49.106414
26036751,Plavé Vozokany,plave vozokany,Levice,Nitriansky,village,18.467408,48.072466
26036752,Horné Hámre,horne hamre,Žarnovica,Banskobystrický,village,18.670479,48.496909
26036753,Varadka,varadka,Bardejov,Prešovský,hamlet,21.383333,49.416667
26036755,Veľké Dvorníky,velke dvorniky,Dunajská Streda,Trnavský,village,17.652757,48.000009
26036757,Šrobárová,srobarova,Komárno,Nitriansky,village,18.322755,47.804236
26036758,Hranovnica,hranovnica,Poprad,Prešovský,village,20.308073,48.987283
26036759,Kosihy nad Ipľom,kosihy nad iplom,Veľký Krtíš,Banskobystrický,village,19.173297,48.075482
26036760,Holiare,holiare,Komárno,Nitriansky,village,17.814523,47.827646
26036761,Sklabiná,sklabina,Veľký Krtíš,Banskobystrický,village,19.356789,48.159229
26036762,Nižný Mirošov,nizny mirosov,Svidník,Prešovský,village,21.433333,49.383333
26036763,Bacúch,bacuch,Brezno,Banskobystrický,village,19.814002,48.861528
